fpr,tpr
0.0,0.0
0.0032524242606757816,0.43285947019571963
0.0038426790339095344,0.46834341315360756
0.004204059507317955,0.48530429154857285
0.00448111787026441,0.49668593362940483
0.0046618081069686205,0.5056573456225312
0.00484249834367283,0.5119060902943605
0.004962958501475637,0.5181325180209333
0.005107510690839005,0.5230199290321141
0.0052279708486418115,0.5273494164118815
0.005396615069565741,0.5311656140507487
0.005517075227368548,0.5348479100180767
0.005589351322050232,0.5380169162445044
0.0056495814009516355,0.5405164141132361
0.005794133590315003,0.5435068847776117
0.005854363669216407,0.5459171148653172
0.005950731795458652,0.5483273449530228
0.005986869842799494,0.5506259903144458
0.006059145937481178,0.552478296770738
0.006131422032162862,0.5543752371175433
0.0061796060952839845,0.5562275435738356
0.006239836174185388,0.5579682653038452
0.006300066253086792,0.5593519159097503
0.006336204300427634,0.5609810529134772
0.006396434379329037,0.5627440915887433
0.00644461844245016,0.5643732285924703
0.0064566644582304406,0.565489075855297
0.0064928025055712825,0.5667611417349193
0.006516894537131844,0.5677877212167198
0.006577124616033247,0.5691044209868553
0.006661446726495212,0.5701086835233993
0.006661446726495212,0.5713584324577652
0.006721676805396615,0.5724073288848223
0.006769860868517738,0.5736570778191881
0.006793952900078299,0.574906826753554
0.00681804493163886,0.5759780401258676
0.006914413057881106,0.5771831551697204
0.006926459073661386,0.5780758329799817
0.007010781184123351,0.5791916802428083
0.007046919231464193,0.5800397241625567
0.007071011263024754,0.5809100850275615
0.0071312413419261575,0.5814680086589747
0.007167379389267,0.5824945881407753
0.007203517436607842,0.5833426320605235
0.007227609468168404,0.5843022607065544
0.007239655483948684,0.5851056707357897
0.007263747515509246,0.5862438349438729
0.007287839547069807,0.5868910263563123
0.007311931578630368,0.5877613872213171
0.00734806962597121,0.5885424803052958
0.007384207673312052,0.5891673547724787
0.0074082997048726135,0.5898591800754313
0.0074082997048726135,0.5904840545426142
0.0074082997048726135,0.5913097815171059
0.007420345720652894,0.5921578254368542
0.0074444377522134555,0.5929389185208329
0.007492621815334578,0.5936753777142985
0.0075167138468951395,0.5943895199625076
0.007601035957357104,0.5953491486085385
0.007613081973137385,0.5960186569662345
0.007637174004697946,0.5967774331049566
0.007649220020478227,0.5973130397911134
0.007673312052038788,0.5978709634225268
0.007685358067819069,0.5982503514918878
0.007757634162500753,0.5987413242875316
0.007781726194061314,0.5991207123568926
0.007805818225621875,0.5999241223861278
0.007829910257182437,0.6005043629627976
0.007841956272962717,0.601062286594211
0.007854002288742999,0.601687161061394
0.007854002288742999,0.602066549130755
0.007902186351864121,0.6026467897074248
0.007902186351864121,0.603115445557812
0.007938324399204963,0.6035841014081993
0.007974462446545805,0.6041643419848691
0.007986508462326085,0.6046776317257694
0.008022646509666928,0.6050347028498739
0.008022646509666928,0.6055703095360307
0.008022646509666928,0.6060166484411613
0.00804673854122749,0.6064406704010356
0.00807083057278805,0.6068870093061661
0.008094922604348612,0.6075788346091187
0.008106968620128892,0.6079805396237363
0.008131060651689453,0.6084491954741235
0.008143106667469735,0.6088285835434846
0.008167198699030296,0.609431141065411
0.008191290730590857,0.6098328460800285
0.008191290730590857,0.6101229663683635
0.008215382762151419,0.6104577205472115
0.008227428777931698,0.6108817425070856
0.00825152080949226,0.6112611305764467
0.008263566825272541,0.6115066169742686
0.008263566825272541,0.6117967372626035
0.008299704872613382,0.6121314914414515
0.008311750888393664,0.6125331964560691
0.008311750888393664,0.6129125845254302
0.008335842919954225,0.613158070923252
0.008359934951514787,0.6135151420473566
0.008384026983075348,0.6139168470619741
0.008396072998855628,0.6144747706933875
0.00840811901463591,0.6147648909817224
0.00840811901463591,0.6151889129415965
0.00842016503041619,0.6154790332299315
0.00842016503041619,0.6158584212992926
0.00842016503041619,0.6162601263139101
0.00842016503041619,0.6166395143832712
0.00843221104619647,0.6169296346716061
0.00843221104619647,0.6172643888504542
0.008444257061976752,0.617509875248276
0.008468349093537313,0.6179115802628936
0.008468349093537313,0.6182463344417416
0.008480395109317593,0.6184471869490504
0.008480395109317593,0.6186480394563593
0.008516533156658436,0.6189158427994376
0.008528579172438716,0.6190274275257203
0.008528579172438716,0.6194514494855944
0.008552671203999277,0.6196523019929032
0.008564717219779559,0.6198531545002121
0.008564717219779559,0.6200986408980339
0.008564717219779559,0.6203887611863688
0.0086008552671204,0.6206565645294472
0.008612901282900681,0.6210136356535517
0.008624947298680961,0.6212591220513736
0.008649039330241522,0.6216831440112477
0.008661085346021804,0.6219509473543261
0.008673131361802084,0.6220625320806088
0.008685177377582365,0.6224419201499699
0.008709269409142927,0.6226874065477918
0.008709269409142927,0.6229328929456136
0.008709269409142927,0.6232676471244616
0.008745407456483768,0.6235800843580531
