fpr,tpr
0.0,0.0
0.0029994579292898873,0.13756165056127118
0.003613804734084202,0.16277979870115378
0.004155875444196832,0.1756566761141735
0.004517255917605252,0.18500747617666094
0.00484249834367283,0.19248365283759958
0.005059326627717882,0.19786203664442412
0.005179786785520689,0.20272713071034837
0.005312292959103776,0.2073244214331942
0.005432753116906583,0.21098440045526567
0.005492983195807987,0.21435425918900222
0.0056495814009516355,0.21738936374389073
0.005757995542974161,0.2199781293936486
0.005842317653436126,0.22223214086455845
0.005938685779678371,0.22417371510187686
0.005986869842799494,0.2262045571202214
0.006119376016382581,0.22825771608382245
0.0061796060952839845,0.23015465643062777
0.006239836174185388,0.2321185476132027
0.0062880202373065104,0.2341270726862907
0.006300066253086792,0.23568925885424802
0.006324158284647353,0.23718449418643575
0.006396434379329037,0.23867972951862348
0.00644461844245016,0.2403535004128635
0.006504848521351563,0.24173715101876855
0.006589170631813528,0.24289763217210827
0.006649400710714931,0.24448213528532214
0.006673492742275492,0.24577651811020107
0.006733722821176896,0.2473387042781584
0.006757814852737457,0.24858845321252426
0.00681804493163886,0.2499497868731728
0.006914413057881106,0.25111026802651254
0.006974643136782509,0.2521814813988261
0.0070228271999036316,0.253096476154344
0.007046919231464193,0.25407842174563144
0.007119195326145877,0.2551719520632016
0.007143287357706439,0.25615389765448904
0.007203517436607842,0.25715816019103305
0.007275793531289526,0.2579838871655248
0.00734806962597121,0.25863107857796425
0.007420345720652894,0.25934522082617334
0.007456483767993736,0.260170947800665
0.007492621815334578,0.2611528933919525
0.0075167138468951395,0.26204557120221383
0.007576943925796543,0.2629828829029882
0.007601035957357104,0.2637416590417104
0.007637174004697946,0.26452275212568904
0.007673312052038788,0.2653261621549242
0.007721496115159911,0.26626347385569865
0.007757634162500753,0.2669106652681381
0.007805818225621875,0.2676694414068602
0.007829910257182437,0.2684059006003258
0.007854002288742999,0.2690530920127653
0.00787809432030356,0.26952174786315247
0.00789014033608384,0.27016893927559194
0.00789014033608384,0.27099466625008367
0.007914232367644401,0.27175344238880583
0.007938324399204963,0.27237831685598873
0.007986508462326085,0.27304782521368476
0.00804673854122749,0.2735387980093285
0.00808287658856833,0.27385123524291993
0.008094922604348612,0.2743645249838202
0.008143106667469735,0.27496708250574664
0.008191290730590857,0.2755473230824165
0.00823947479371198,0.27601597893280366
