precision,recall
0.3505797486973258,1.0
0.3534819073492016,0.9989064696824299
0.3564310655463257,0.9977906224196033
0.35928885884218237,0.9962730701421589
0.36220472440944884,0.9947555178647147
0.36501333333333336,0.9927916266821397
0.36795180922551723,0.9910285880068737
0.37108760419107556,0.9895779865651989
0.37410929377456575,0.9877256801089067
0.37713778293872047,0.9857394719810753
0.3803793701317186,0.9841103349773483
0.38338518925231607,0.9817224218348992
0.3865135489779923,0.9794684103639894
0.3896478378113792,0.9770804972215403
0.39300909393467837,0.9750719721484523
0.3964303898748909,0.9730411301301078
0.39987315826723163,0.9708987033854806
0.40338453818060166,0.9687116427503404
0.4067057585325515,0.9658773907027606
0.4102810222099731,0.9634448436697984
0.4138342048600431,0.960789127184271
0.41742673226891736,0.9580441429177174
0.42094597253374255,0.9549420875270593
0.424636671311965,0.9520185676984534
0.4284634989070323,0.9492289495413868
0.4323963335678382,0.9464393313843201
0.43631822310296425,0.9434265437746882
0.440073145245559,0.9398781494788994
0.44427044757168555,0.9370438974313196
0.4483545687373418,0.9337409895333527
0.452608384169507,0.9305496663616684
0.45679188844411206,0.9269789551206231
0.46113816427274046,0.9235421455511169
0.4655147100344458,0.9198821665290455
0.4699727545390022,0.9161998705617175
0.47467502321262767,0.9127184271016984
0.47969871719430385,0.9096386886562967
0.4842328901195961,0.9053984690575554
0.48899355838620623,0.9012698341850968
0.49360541543300124,0.8966502265169943
0.49823581482912965,0.8918297663415832
0.5029867368634201,0.8869646722756589
0.5080244137487954,0.8823450646075566
0.5131615008156607,0.8775246044321453
0.5182018241595079,0.8723470731326296
0.5233906706717494,0.8671472248878573
0.5289881856886662,0.8623490816577027
0.5344949965901657,0.8570599656319043
0.5402915369374469,0.8519940190586712
0.54620179365742,0.8467718538686425
0.5519034436290665,0.8408801803209177
0.5577685679358358,0.8349661898279364
0.5636269807540526,0.828717445156107
0.5695979472276753,0.8223571157579951
0.5762586415961953,0.8166439777723226
0.58310329331707,0.8108192550603673
0.590392198569956,0.8052623356914905
0.5972532790441545,0.7987457876765828
0.6043181392497744,0.7920507040996229
0.6113872571170357,0.785065500234328
0.6189453506327541,0.7782365149858287
0.6268586349459636,0.7714967975183556
0.6346585117227319,0.7641991564194693
0.6429830379986734,0.7571470017184048
0.6512642519196463,0.7495592403311835
0.66039458536779,0.7425294025753755
0.6701089608066352,0.7356557834363632
0.6795208333333334,0.7279118034323462
0.6897752520936592,0.7205472114976902
0.7005985398259191,0.7131379856725212
0.7120891490319676,0.7059072954094043
0.7243198223209328,0.6986989220915442
0.7372478111914732,0.6915574996094535
0.7497428865272541,0.6833002298645361
0.7631286888967361,0.6751991787364146
0.7752855767479379,0.6649333839184093
0.7845269744085501,0.6519895556696199
0.7923936863713279,0.6374835412528733
0.8001262481349707,0.6223303354236872
0.8069826177388204,0.6061059162221875
0.813846011646178,0.5895021089513267
0.8194471107698215,0.571559284965074
0.8255167593116532,0.5534825593072821
0.830981031313937,0.5347809591823072
0.836612891557549,0.5161686268383584
0.8435538752362949,0.4979356825637707
0.8494295674219616,0.47854225713584325
0.8548789618168205,0.4586801758575286
0.8588822704975473,0.4376352964806177
0.8629972247918594,0.41638956459639803
0.8663793103448276,0.3947421276975608
0.8705361790733993,0.3732062755250061
0.8752222222222222,0.3515811555714254
0.8790442709885002,0.32924189336963555
0.8825382538253825,0.3063447075364324
0.8860971524288107,0.2833359369769466
0.8898759381222239,0.2593229038809168
0.8937457396046353,0.23408243879577764
0.8966353146514109,0.2063647927871633
0.8980346820809249,0.17335803075275055
0.9042749028431172,0.09866321497913366
