precision,recall
0.35088996953821816,1.0
0.35088488645262333,0.9999776830547434
0.35088763420230384,0.9999776830547434
0.3508903819950195,0.9999776830547434
0.35089312983077126,0.9999776830547434
0.3508958777095602,0.9999776830547434
0.3508986256313873,0.9999776830547434
0.35090137359625356,0.9999776830547434
0.35090412160415996,0.9999776830547434
0.3509068696551076,0.9999776830547434
0.35090961774909746,0.9999776830547434
0.35091236588613045,0.9999776830547434
0.35091511406620773,0.9999776830547434
0.35091786228933025,0.9999776830547434
0.350920610555499,0.9999776830547434
0.350923358864715,0.9999776830547434
0.35091827544347415,0.999955366109487
0.3509210237774506,0.999955366109487
0.35092377215447634,0.999955366109487
0.3509265205745524,0.999955366109487
0.35092926903767985,0.999955366109487
0.35093201754385966,0.999955366109487
0.3509347660930928,0.999955366109487
0.3509375146853804,0.999955366109487
0.35094026332072337,0.999955366109487
0.35094301199912276,0.999955366109487
0.3509457607205796,0.999955366109487
0.3509485094850949,0.999955366109487
0.35095125829266954,0.999955366109487
0.3509540071433047,0.999955366109487
0.3509567560370014,0.999955366109487
0.3509595049737605,0.999955366109487
0.3509622539535831,0.999955366109487
0.3509650029764702,0.999955366109487
0.35096775204242286,0.999955366109487
0.35097050115144207,0.999955366109487
0.35097325030352877,0.999955366109487
0.350975999498684,0.999955366109487
0.3509787487369089,0.999955366109487
0.35098149801820433,0.999955366109487
0.35098424734257133,0.999955366109487
0.350986996710011,0.999955366109487
0.3509897461205242,0.999955366109487
0.3509924955741121,0.999955366109487
0.3509952450707756,0.999955366109487
0.3509979946105158,0.999955366109487
0.3510007441933336,0.999955366109487
0.35100349381923013,0.999955366109487
0.3510062434882063,0.999955366109487
0.35100899320026324,0.999955366109487
0.35101174295540183,0.999955366109487
0.3510144927536232,0.999955366109487
0.3510172425949283,0.999955366109487
0.35101999247931814,0.999955366109487
0.3510227424067937,0.999955366109487
0.35102549237735614,0.999955366109487
0.35102824239100633,0.999955366109487
0.35103099244774527,0.999955366109487
0.3510337425475741,0.999955366109487
0.35103649269049375,0.999955366109487
0.3510392428765052,0.999955366109487
0.3510419931056095,0.999955366109487
0.3510447433778077,0.999955366109487
0.3510474936931008,0.999955366109487
0.35105024405148977,0.999955366109487
0.35105299445297566,0.999955366109487
0.3510557448975595,0.999955366109487
0.3510584953852422,0.999955366109487
0.35106124591602483,0.999955366109487
0.3510639964899085,0.999955366109487
0.3510667471068941,0.999955366109487
0.3510694977669827,0.999955366109487
0.35107224847017526,0.999955366109487
0.3510749992164729,0.999955366109487
0.3510777500058765,0.999955366109487
0.35108050083838716,0.999955366109487
0.3510832517140059,0.999955366109487
0.35108600263273365,0.999955366109487
0.35108875359457153,0.999955366109487
0.35109150459952043,0.999955366109487
0.3510942556475815,0.999955366109487
0.35109700673875566,0.999955366109487
0.351099757873044,0.999955366109487
0.35110250905044743,0.999955366109487
0.35110526027096706,0.999955366109487
0.3511080115346038,0.999955366109487
0.3511107628413588,0.999955366109487
0.35111351419123293,0.999955366109487
0.3511162655842273,0.999955366109487
0.3511190170203429,0.999955366109487
0.35112176849958077,0.999955366109487
0.35112452002194183,0.999955366109487
0.35112727158742724,0.999955366109487
0.35113002319603787,0.999955366109487
0.35113277484777483,0.999955366109487
0.3511355265426391,0.999955366109487
0.35113827828063165,0.999955366109487
0.35114103006175357,0.999955366109487
0.3511437818860058,0.999955366109487
0.35114653375338944,0.999955366109487
0.35114928566390546,0.999955366109487
0.3511442006269592,0.9999330491642304
0.35114695256232414,0.9999330491642304
0.3511497045408235,0.9999330491642304
0.35115245656245836,0.9999330491642304
0.3511552086272297,0.9999330491642304
0.3511579607351385,0.9999330491642304
0.3511607128861859,0.9999330491642304
0.35116346508037277,0.9999330491642304
0.35116621731770015,0.9999330491642304
0.3511689695981691,0.9999330491642304
0.3511717219217807,0.9999330491642304
0.3511744742885358,0.9999330491642304
0.3511772266984356,0.9999330491642304
0.35117997915148097,0.9999330491642304
0.35118273164767294,0.9999330491642304
0.35118548418701256,0.9999330491642304
0.3511882367695009,0.9999330491642304
