fpr,tpr
0.0,0.0
0.0006625308679154369,0.1072775558481555
0.0017466722881406974,0.18623490816577026
0.0028067216768053968,0.2335245151643643
0.003890863097030657,0.2791180343234618
0.005047280611937602,0.3221004708875449
0.006396434379329037,0.3547947956883662
0.007613081973137385,0.38876118636880985
0.008938143708968258,0.4176169965855074
0.010383665602601939,0.4427012430538508
0.01181714148045534,0.46338905130665714
0.013226525326748178,0.4837867392711286
0.014744323315063543,0.5025106563413599
0.01635848942962115,0.5210114039590261
0.017960609528398484,0.5365663148028298
0.01953863759561525,0.5541074337744649
0.021116665662832018,0.5691267379321119
0.02274287779316991,0.5837666540203977
0.02451364211287117,0.5964649958713651
0.026284406432572426,0.6077796871164275
0.028043124736493404,0.6207011984199603
0.02991025718243691,0.6323283268986141
0.031801481659940976,0.6431966792385458
0.033487923869180265,0.6526813809725724
0.035571884599168824,0.6622776674328817
0.037487201108233455,0.6729898011560178
0.03942660964885864,0.6834787654265884
0.04139011022104439,0.6921823740766364
0.04347407095103294,0.7006404963288625
0.04570258387038487,0.708652279675958
0.04770222248991146,0.7152804124171483
0.049930735409263384,0.7225111026802651
0.052219478407516715,0.730500569082104
0.05464072757935313,0.7371510187685509
0.05713425284587123,0.7429980584257627
0.05935071974944287,0.7498493606195183
0.06182015298440041,0.7563659086344261
0.06466301270854664,0.7622798991274075
0.06751791844847317,0.7682608404561584
0.07031259410949828,0.7737508089892655
0.07322772992832621,0.7793969961391685
0.07563693308438234,0.7856234238657412
0.07861229898211167,0.7910464415630788
0.08138288261157622,0.7964694592604165
0.08408119014635909,0.8014238211073669
0.08715292417033066,0.8061103796112388
0.0901885201469614,0.8113325448012676
0.09332048424983437,0.816621660827066
0.09642835632114678,0.8212635854404249
0.10001806902367043,0.8257939253275012
0.10417394446786725,0.8306590193934255
0.10760705896524725,0.8351224084447321
0.1111847256519906,0.8395188466602691
0.114678070228272,0.8436028476422147
0.11878576160934771,0.8479323350219822
0.12265253267481781,0.8521948715659801
0.1268445461663555,0.8563681403289518
0.1308799614527495,0.8604298243656409
0.13578268987532374,0.8646030931286126
0.14025176172980786,0.8689102635631235
0.1459013431307595,0.8729719475998126
0.1507077034270915,0.8767211944029101
0.1560681804493164,0.8805150750965208
0.16056134433536107,0.8842420049543619
0.16536770463169306,0.8879019839764333
0.1705836294645546,0.8915619629985048
0.1763175329759682,0.8951996250753197
0.18177437812443534,0.8988819210426476
0.18814672047220382,0.9025865339552323
0.19430223453592724,0.9060456604699949
0.20083117508883935,0.9096610056015533
0.20886586761428658,0.9131201321163159
0.21603324700355359,0.916512307795309
0.2236824670240318,0.9200830190363543
0.2307896163343974,0.92358677944163
0.23790881166054328,0.9271798076279318
0.24665421911702703,0.9306389341426945
0.2563873998674938,0.9337633064786092
0.2653978196711438,0.9371331652123457
0.2754682888634584,0.9403691222745431
0.2862253809552491,0.9432033743221228
0.2957899174847919,0.9462161619317547
0.30622176715051497,0.9492066325961303
0.3187616695777871,0.9523979557678145
0.3291573811961694,0.9555669619942422
0.3412756730711317,0.9586690173849004
0.3536951153406011,0.9615702202682497
0.36813828826115763,0.9644937400968555
0.38382220080708307,0.9673949429802049
0.40208396072998853,0.9701399272467585
0.42103234355237007,0.9727510098417729
0.4413178341263627,0.9756522127251221
0.4636270553514425,0.9784418308821888
0.4885743540324038,0.9814099846013078
0.5151840028910438,0.9841549688678614
0.5422032162862134,0.9870115378606976
0.5732698909835572,0.9896449374009686
0.6118291874962356,0.9922783369412395
0.6508944166716858,0.9948447856457409
0.7212190567969644,0.9971657479524203
0.835234596157321,0.9995536610948693
